# Spectrum Count Rate
# Energy bin (keV) 	 Rate (c/s) 	 Uncertainty (c/s)
1351.5 1.35365e+44 0
1383.75 1.29112e+44 0
1416.77 1.23138e+44 0
1450.58 1.1743e+44 0
1485.2 1.11979e+44 0
1520.64 1.06771e+44 0
1556.93 1.01798e+44 0
1594.08 9.70492e+43 0
1632.12 9.25149e+43 0
1671.07 8.81859e+43 0
1710.95 8.40535e+43 0
1751.78 8.01091e+43 0
1793.59 7.63446e+43 0
1836.39 7.27521e+43 0
1880.21 6.93242e+43 0
1925.08 6.60535e+43 0
1971.02 6.29334e+43 0
2018.06 5.99571e+43 0
2066.22 5.71182e+43 0
2115.52 5.44107e+43 0
2166.01 5.18288e+43 0
2217.7 4.93668e+43 0
2270.62 4.70194e+43 0
2324.81 4.47814e+43 0
2380.29 4.2648e+43 0
2437.09 4.06144e+43 0
2495.25 3.86761e+43 0
2554.8 3.68288e+43 0
2615.76 3.50684e+43 0
2678.19 3.33909e+43 0
2742.1 3.17925e+43 0
2807.54 3.02696e+43 0
2874.54 2.88187e+43 0
2943.13 2.74365e+43 0
3013.37 2.61199e+43 0
3085.28 2.48658e+43 0
3158.91 2.36712e+43 0
3234.29 2.25336e+43 0
3311.47 2.14501e+43 0
3390.5 2.04183e+43 0
3471.41 1.94357e+43 0
3554.25 1.85001e+43 0
3639.07 1.76092e+43 0
3725.91 1.67609e+43 0
3814.83 1.59533e+43 0
3905.86 1.51844e+43 0
3999.07 1.44523e+43 0
4094.51 1.37554e+43 0
4192.22 1.3092e+43 0
4292.26 1.24604e+43 0
4394.69 1.18592e+43 0
4499.57 1.12869e+43 0
4606.95 1.07421e+43 0
4716.89 1.02236e+43 0
4829.45 9.73004e+42 0
4944.7 9.26025e+42 0
5062.7 8.81311e+42 0
5183.52 8.38752e+42 0
5307.22 7.98245e+42 0
5433.87 7.59692e+42 0
5563.54 7.22998e+42 0
5696.31 6.88075e+42 0
5832.25 6.54837e+42 0
5971.43 6.23204e+42 0
6113.93 5.93097e+42 0
6259.83 5.64444e+42 0
6409.22 5.37175e+42 0
6562.17 5.11222e+42 0
6718.77 4.86523e+42 0
6879.1 4.63017e+42 0
7043.27 4.40646e+42 0
7211.35 4.19355e+42 0
7383.44 3.99093e+42 0
7559.64 3.7981e+42 0
7740.04 3.61459e+42 0
7924.75 3.43994e+42 0
8113.86 3.27372e+42 0
8307.49 3.11554e+42 0
8505.74 2.965e+42 0
8708.72 2.82174e+42 0
8916.55 2.6854e+42 0
9129.33 2.55564e+42 0
9347.2 2.43215e+42 0
9570.26 2.31463e+42 0
9798.64 2.20279e+42 0
10032.5 2.09635e+42 0
10271.9 1.99506e+42 0
10517 1.89866e+42 0
10768 1.80692e+42 0
11025 1.71961e+42 0
11288.1 1.63652e+42 0
11557.4 1.55744e+42 0
11833.3 1.48219e+42 0
12115.6 1.41057e+42 0
12404.8 1.34241e+42 0
12700.8 1.27755e+42 0
13003.9 1.21582e+42 0
13314.2 1.15707e+42 0
13631.9 1.10116e+42 0
13957.3 1.04795e+42 0
