# Spectrum Count Rate
# Energy bin (keV) 	 Rate (c/s) 	 Uncertainty (c/s)
1351.5 6.97587e+43 0
1383.75 6.67468e+43 0
1416.77 6.3859e+43 0
1450.58 6.10905e+43 0
1485.2 5.84366e+43 0
1520.64 5.58927e+43 0
1556.93 5.34546e+43 0
1594.08 5.11179e+43 0
1632.12 4.88788e+43 0
1671.07 4.67334e+43 0
1710.95 4.46779e+43 0
1751.78 4.27088e+43 0
1793.59 4.08225e+43 0
1836.39 3.90159e+43 0
1880.21 3.72857e+43 0
1925.08 3.56288e+43 0
1971.02 3.40424e+43 0
2018.06 3.25235e+43 0
2066.22 3.10694e+43 0
2115.52 2.96775e+43 0
2166.01 2.83454e+43 0
2217.7 2.70705e+43 0
2270.62 2.58505e+43 0
2324.81 2.46833e+43 0
2380.29 2.35665e+43 0
2437.09 2.24983e+43 0
2495.25 2.14764e+43 0
2554.8 2.04992e+43 0
2615.76 1.95647e+43 0
2678.19 1.86711e+43 0
2742.1 1.78167e+43 0
2807.54 1.7e+43 0
2874.54 1.62193e+43 0
2943.13 1.54731e+43 0
3013.37 1.476e+43 0
3085.28 1.40786e+43 0
3158.91 1.34276e+43 0
3234.29 1.28056e+43 0
3311.47 1.22115e+43 0
3390.5 1.1644e+43 0
3471.41 1.1102e+43 0
3554.25 1.05845e+43 0
3639.07 1.00903e+43 0
3725.91 9.61852e+42 0
3814.83 9.16813e+42 0
3905.86 8.73822e+42 0
3999.07 8.3279e+42 0
4094.51 7.93632e+42 0
4192.22 7.56267e+42 0
4292.26 7.20615e+42 0
4394.69 6.86602e+42 0
4499.57 6.54155e+42 0
4606.95 6.23205e+42 0
4716.89 5.93687e+42 0
4829.45 5.65536e+42 0
4944.7 5.38691e+42 0
5062.7 5.13095e+42 0
5183.52 4.88691e+42 0
5307.22 4.65426e+42 0
5433.87 4.43248e+42 0
5563.54 4.22109e+42 0
5696.31 4.01961e+42 0
5832.25 3.8276e+42 0
5971.43 3.64462e+42 0
6113.93 3.47026e+42 0
6259.83 3.30414e+42 0
6409.22 3.14586e+42 0
6562.17 2.99506e+42 0
6718.77 2.85142e+42 0
6879.1 2.71458e+42 0
7043.27 2.58425e+42 0
7211.35 2.46011e+42 0
7383.44 2.34188e+42 0
7559.64 2.22929e+42 0
7740.04 2.12206e+42 0
7924.75 2.01995e+42 0
8113.86 1.92273e+42 0
8307.49 1.83015e+42 0
8505.74 1.742e+42 0
8708.72 1.65808e+42 0
8916.55 1.57817e+42 0
9129.33 1.5021e+42 0
9347.2 1.42968e+42 0
9570.26 1.36074e+42 0
9798.64 1.29511e+42 0
10032.5 1.23263e+42 0
10271.9 1.17316e+42 0
10517 1.11656e+42 0
10768 1.06267e+42 0
11025 1.01138e+42 0
11288.1 9.62561e+41 0
11557.4 9.16094e+41 0
11833.3 8.71866e+41 0
12115.6 8.29771e+41 0
12404.8 7.89705e+41 0
12700.8 7.51571e+41 0
13003.9 7.15277e+41 0
13314.2 6.80734e+41 0
13631.9 6.47858e+41 0
13957.3 6.16568e+41 0
14290.3 5.86788e+41 0
14631.4 5.58446e+41 0
14980.5 5.31473e+41 0
15338 5.05801e+41 0
15704 4.81369e+41 0
16078.8 4.58117e+41 0
16462.5 4.35987e+41 0
16855.4 4.14926e+41 0
17257.6 3.94883e+41 0
17669.4 3.75807e+41 0
18091.1 3.57652e+41 0
18522.8 3.40375e+41 0
18964.9 3.23932e+41 0
19417.4 3.08283e+41 0
19880.8 2.9339e+41 0
20355.2 2.79216e+41 0
20841 2.65727e+41 0
21338.4 2.5289e+41 0
21847.6 2.40672e+41 0
22368.9 2.29045e+41 0
22902.8 2.17979e+41 0
23449.3 2.07448e+41 0
24008.9 1.97426e+41 0
24581.9 1.87888e+41 0
25168.5 1.78811e+41 0
25769.1 1.70172e+41 0
26384.1 1.6195e+41 0
27013.7 1.54126e+41 0
27658.3 1.46679e+41 0
28318.4 1.39593e+41 0
28994.2 1.32848e+41 0
29686.1 1.2643e+41 0
30394.5 1.20321e+41 0
31119.8 1.14508e+41 0
31862.5 1.08976e+41 0
32622.9 1.0371e+41 0
33401.4 9.86996e+40 0
34198.4 9.39309e+40 0
35014.6 8.93925e+40 0
35850.2 8.50734e+40 0
36705.7 8.0963e+40 0
37581.6 7.70512e+40 0
38478.5 7.33283e+40 0
39396.7 6.97853e+40 0
40336.9 6.64135e+40 0
41299.5 6.32046e+40 0
42285.1 6.01507e+40 0
43294.1 5.72444e+40 0
44327.3 5.44785e+40 0
45385.2 5.18462e+40 0
46468.2 4.93412e+40 0
47577.1 4.69571e+40 0
48712.5 4.46882e+40 0
49875 4.2529e+40 0
51065.2 4.0474e+40 0
52283.8 3.85184e+40 0
53531.5 3.66573e+40 0
54809 3.48861e+40 0
56117 3.32004e+40 0
57456.1 3.15962e+40 0
58827.3 3.00696e+40 0
60231.1 2.86166e+40 0
61668.5 2.72339e+40 0
63140.1 2.5918e+40 0
64646.9 2.46657e+40 0
66189.7 2.34738e+40 0
67769.2 2.23396e+40 0
69386.5 2.12602e+40 0
71042.3 2.02329e+40 0
72737.6 1.92553e+40 0
74473.4 1.83249e+40 0
76250.7 1.74395e+40 0
78070.3 1.65968e+40 0
79933.4 1.57949e+40 0
81840.9 1.50317e+40 0
83794 1.43053e+40 0
85793.6 1.36141e+40 0
87841 1.29563e+40 0
89937.3 1.23303e+40 0
92083.5 1.17345e+40 0
94281 1.11675e+40 0
96531 1.06279e+40 0
98834.5 1.01143e+40 0
